classification,flag,press_length,date_string,timestamp,event_start,interval_length,interval
-1,0,4,20230119,09:11:55,172658,20,"[388, 294, 289, 287, 294, 292, 297, 401, 358, 353, 294, 294, 279, 279, 266, 279, 276, 274, 284, 449]"
-1,0,5,20230119,09:21:21,184570,4,"[180, 177, 175, 177]"
-1,0,3,20230119,09:22:13,185666,1,[88]
-1,0,4,20230119,09:22:14,185686,23,"[403, 378, 368, 363, 358, 365, 360, 360, 208, 93, 83, 83, 63, 66, 78, 137, 193, 322, 325, 375, 373, 378, 401]"
-1,0,6,20230119,09:24:32,188606,3,"[345, 345, 355]"
1,0,47,20230119,09:24:52,189007,26,"[215, 208, 203, 200, 198, 200, 205, 205, 205, 193, 190, 190, 193, 193, 193, 190, 187, 187, 190, 187, 187, 187, 185, 185, 185, 261]"
-1,0,3,20230119,09:26:34,191158,15,"[314, 297, 292, 297, 292, 297, 299, 299, 307, 274, 317, 322, 332, 337, 347]"
-1,0,4,20230119,09:27:07,191834,4,"[327, 325, 325, 322]"
-1,0,5,20230119,09:28:19,193375,9,"[381, 381, 368, 363, 363, 365, 365, 368, 378]"
-1,0,4,20230119,09:28:39,193774,1,[368]
-1,0,5,20230126,15:44:17,28337,10,"[518, 518, 337, 330, 320, 314, 314, 320, 327, 350]"
1,0,45,20230126,15:44:37,28756,13,"[195, 190, 185, 185, 185, 121, 182, 185, 182, 182, 185, 190, 198]"
1,0,43,20230126,15:46:26,31048,19,"[248, 246, 241, 243, 241, 241, 238, 238, 236, 236, 233, 233, 233, 233, 231, 233, 231, 233, 236]"
-1,0,4,20230126,15:47:19,32167,3,"[238, 241, 243]"
1,0,44,20230126,15:47:59,33019,16,"[279, 266, 256, 256, 254, 251, 251, 106, 251, 251, 251, 254, 254, 256, 266, 269]"
-1,0,4,20230126,15:48:23,33520,7,"[363, 398, 398, 243, 243, 246, 251]"
1,0,45,20230126,15:49:43,35200,13,"[279, 274, 271, 274, 271, 274, 271, 271, 271, 269, 269, 269, 269]"
1,0,43,20230126,15:51:18,37194,11,"[223, 213, 208, 210, 210, 210, 213, 213, 210, 215, 218]"
1,0,52,20230126,15:52:05,38186,8,"[246, 233, 233, 233, 233, 167, 236, 233]"
-1,0,4,20230126,15:54:29,41216,18,"[195, 187, 182, 86, 180, 180, 182, 182, 185, 185, 187, 187, 193, 193, 190, 190, 40, 195]"
1,0,51,20230126,15:55:00,41867,9,"[185, 185, 182, 182, 180, 180, 177, 182, 195]"
-1,0,4,20230126,15:56:29,43744,1,[317]
-1,0,5,20230126,15:57:00,44403,6,"[535, 220, 218, 223, 236, 236]"
-1,0,5,20230126,15:58:11,45883,4,"[284, 261, 261, 261]"
-1,0,4,20230126,16:01:14,49719,6,"[302, 287, 279, 279, 279, 284]"
1,0,42,20230126,16:07:32,57684,19,"[20, 256, 256, 254, 20, 251, 248, 248, 20, 246, 20, 246, 246, 246, 20, 20, 251, 271, 279]"
1,0,41,20230126,16:08:19,58671,10,"[233, 20, 218, 218, 233, 213, 213, 213, 215, 226]"
-1,0,6,20230126,16:08:33,58959,6,"[200, 187, 20, 185, 190, 205]"
-1,0,6,20230126,16:36:56,95185,1,[411]
-1,0,7,20230126,16:42:00,101605,5,"[238, 215, 218, 213, 228]"
1,0,39,20230126,16:43:06,103006,11,"[236, 236, 231, 231, 228, 228, 228, 228, 228, 236, 251]"
-1,0,4,20230126,16:43:24,103367,5,"[530, 200, 195, 195, 198]"
1,0,42,20230126,16:48:15,109527,17,"[20, 200, 190, 104, 20, 187, 190, 190, 190, 190, 200, 137, 55, 566, 474, 332, 251]"
1,0,16,20230126,16:53:23,116029,12,"[144, 127, 119, 116, 104, 114, 114, 114, 116, 116, 116, 124]"
-1,0,6,20230126,16:53:42,116448,3,"[226, 223, 228]"
-1,0,4,20230126,16:53:57,116749,3,"[246, 246, 246]"
-1,0,5,20230126,16:54:11,117055,4,"[205, 198, 205, 200]"
1,0,37,20230126,16:55:44,119019,18,"[335, 325, 325, 325, 325, 327, 327, 330, 332, 332, 332, 330, 332, 340, 342, 347, 355, 368]"
-1,0,6,20230126,16:56:04,119432,8,"[325, 320, 307, 307, 304, 304, 314, 332]"
-1,0,5,20230126,16:58:58,123110,5,"[276, 274, 284, 406, 307]"
-1,0,3,20230126,16:59:07,123304,6,"[243, 264, 264, 264, 266, 548]"
-1,0,5,20230126,17:00:14,124694,5,"[205, 205, 200, 205, 210]"
-1,0,5,20230126,17:01:00,125676,4,"[279, 276, 20, 276]"
-1,0,6,20230126,17:02:48,127921,0,[]
-1,0,6,20230126,17:04:28,130044,1,[20]
-1,0,5,20230126,17:06:22,132453,9,"[20, 20, 20, 350, 345, 20, 347, 350, 20]"
-1,0,5,20230126,17:06:32,132652,2,"[20, 20]"
-1,0,8,20230203,16:40:57,20314,5,"[274, 274, 274, 276, 302]"
-1,0,6,20230203,16:41:05,20477,1,[401]
1,0,40,20230203,16:43:04,22986,13,"[327, 322, 320, 320, 317, 317, 317, 317, 317, 317, 317, 322, 325]"
-1,0,7,20230203,16:43:31,23552,1,[332]
-1,0,5,20230203,16:47:11,28178,8,"[157, 147, 137, 147, 147, 147, 154, 495]"
-1,0,4,20230203,16:48:00,29203,5,"[248, 243, 243, 246, 269]"
-1,0,6,20230203,16:50:19,32094,4,"[228, 208, 208, 208]"
1,0,34,20230203,16:51:07,33118,11,"[218, 213, 213, 210, 205, 205, 205, 205, 203, 203, 203]"
1,0,44,20230203,16:52:13,34489,17,"[231, 226, 223, 223, 220, 220, 215, 228, 228, 231, 231, 233, 231, 233, 236, 264, 256]"
1,0,40,20230203,16:52:23,34692,10,"[261, 251, 248, 248, 246, 246, 246, 243, 246, 254]"
-1,0,5,20230203,16:52:40,35068,11,"[299, 289, 284, 281, 289, 281, 281, 284, 284, 284, 287]"
-1,0,5,20230203,16:55:37,38792,5,"[281, 264, 261, 261, 271]"
-1,0,7,20230203,16:56:30,39900,5,"[482, 203, 203, 205, 205]"
-1,0,6,20230203,16:57:07,40684,4,"[259, 256, 259, 264]"
-1,0,6,20230203,16:57:20,40940,6,"[134, 238, 238, 238, 246, 134]"
-1,0,5,20230203,16:58:05,41894,4,"[236, 236, 238, 238]"
1,0,31,20230203,17:04:33,50048,10,"[299, 281, 276, 276, 276, 276, 274, 274, 279, 294]"
1,0,36,20230203,17:10:48,57947,9,"[248, 246, 241, 241, 243, 246, 251, 266, 259]"
1,0,39,20230203,17:13:06,60847,7,"[243, 243, 241, 241, 243, 243, 251]"
-1,0,6,20230203,17:13:23,61192,5,"[254, 238, 238, 238, 243]"
-1,0,7,20230203,17:13:27,61281,4,"[284, 269, 266, 269]"
-1,0,4,20230203,17:13:48,61728,18,"[200, 193, 193, 195, 195, 195, 195, 198, 198, 195, 195, 193, 195, 193, 198, 195, 195, 195]"
1,0,46,20230203,17:14:52,63070,7,"[231, 231, 231, 231, 231, 231, 238]"
-1,0,8,20230203,16:40:57,20314,5,"[274, 274, 274, 276, 302]"
-1,0,6,20230203,16:41:05,20477,1,[401]
1,0,40,20230203,16:43:04,22986,13,"[327, 322, 320, 320, 317, 317, 317, 317, 317, 317, 317, 322, 325]"
-1,0,7,20230203,16:43:31,23552,1,[332]
-1,0,5,20230203,16:47:11,28178,8,"[157, 147, 137, 147, 147, 147, 154, 495]"
-1,0,4,20230203,16:48:00,29203,5,"[248, 243, 243, 246, 269]"
-1,0,6,20230203,16:50:19,32094,4,"[228, 208, 208, 208]"
1,0,34,20230203,16:51:07,33118,11,"[218, 213, 213, 210, 205, 205, 205, 205, 203, 203, 203]"
1,0,44,20230203,16:52:13,34489,17,"[231, 226, 223, 223, 220, 220, 215, 228, 228, 231, 231, 233, 231, 233, 236, 264, 256]"
1,0,40,20230203,16:52:23,34692,10,"[261, 251, 248, 248, 246, 246, 246, 243, 246, 254]"
-1,0,5,20230203,16:52:40,35068,11,"[299, 289, 284, 281, 289, 281, 281, 284, 284, 284, 287]"
-1,0,5,20230203,16:55:37,38792,5,"[281, 264, 261, 261, 271]"
-1,0,7,20230203,16:56:30,39900,5,"[482, 203, 203, 205, 205]"
-1,0,6,20230203,16:57:07,40684,4,"[259, 256, 259, 264]"
-1,0,6,20230203,16:57:20,40940,6,"[134, 238, 238, 238, 246, 134]"
-1,0,5,20230203,16:58:05,41894,4,"[236, 236, 238, 238]"
1,0,31,20230203,17:04:33,50048,10,"[299, 281, 276, 276, 276, 276, 274, 274, 279, 294]"
1,0,36,20230203,17:10:48,57947,9,"[248, 246, 241, 241, 243, 246, 251, 266, 259]"
1,0,39,20230203,17:13:06,60847,7,"[243, 243, 241, 241, 243, 243, 251]"
-1,0,6,20230203,17:13:23,61192,5,"[254, 238, 238, 238, 243]"
-1,0,7,20230203,17:13:27,61281,4,"[284, 269, 266, 269]"
-1,0,4,20230203,17:13:48,61728,18,"[200, 193, 193, 195, 195, 195, 195, 198, 198, 195, 195, 193, 195, 193, 198, 195, 195, 195]"
1,0,46,20230203,17:14:52,63070,7,"[231, 231, 231, 231, 231, 231, 238]"
-1,0,5,20230219,08:25:08,37993,4,"[175, 175, 175, 182]"
-1,0,6,20230219,08:26:30,39705,3,"[160, 160, 165]"
-1,0,6,20230219,09:03:13,86016,2,"[337, 332]"
-1,0,6,20230219,09:04:58,88246,9,"[307, 307, 304, 304, 378, 363, 497, 332, 332]"
-1,0,5,20230219,09:10:35,95352,10,"[241, 236, 256, 236, 233, 236, 236, 238, 238, 243]"
1,0,40,20230219,09:13:54,99531,13,"[170, 172, 172, 167, 167, 172, 175, 175, 180, 182, 190, 195, 210]"
-1,0,7,20230219,09:17:54,104607,7,"[165, 154, 154, 154, 154, 154, 170]"
-1,0,6,20230219,09:19:26,106537,4,"[144, 142, 142, 147]"
-1,0,6,20230219,09:29:19,118973,4,"[182, 182, 182, 185]"
-1,0,4,20230219,09:29:34,119311,2,"[289, 307]"
-1,0,6,20230219,09:40:43,133380,4,"[220, 215, 215, 218]"
1,0,34,20230219,09:41:33,134426,15,"[160, 157, 160, 157, 157, 154, 152, 152, 152, 152, 149, 149, 157, 160, 472]"
-1,0,8,20230219,09:44:47,138527,5,"[414, 187, 185, 185, 203]"
-1,0,8,20230219,09:47:26,141859,9,"[238, 226, 215, 210, 205, 203, 208, 205, 215]"
-1,0,7,20230219,09:54:55,151350,1,[439]
-1,0,6,20230219,09:55:13,151740,2,"[568, 502]"
1,0,41,20230219,09:55:15,151769,11,"[175, 162, 160, 149, 149, 154, 157, 154, 154, 154, 160]"
1,0,32,20230219,09:55:18,151838,10,"[160, 162, 160, 160, 162, 165, 167, 172, 182, 198]"
-1,0,7,20230219,09:55:32,152141,2,"[543, 543]"
-1,0,7,20230219,09:55:34,152179,3,"[485, 322, 492]"
-1,0,7,20230219,09:55:35,152198,4,"[375, 233, 78, 309]"
-1,0,7,20230219,09:55:39,152284,4,"[464, 464, 467, 490]"
-1,0,6,20230219,09:55:42,152353,3,"[502, 502, 505]"
-1,0,6,20230219,10:01:48,160030,6,"[190, 187, 175, 175, 177, 177]"
-1,0,7,20230219,10:02:30,160937,7,"[226, 226, 215, 215, 213, 215, 223]"
-1,0,6,20230219,10:03:43,162466,7,"[208, 190, 190, 190, 193, 193, 200]"
-1,0,8,20230219,10:05:39,164915,6,"[518, 154, 154, 154, 157, 170]"
-1,0,6,20230219,10:05:50,165143,6,"[132, 132, 132, 132, 129, 144]"
1,0,35,20230219,10:13:34,174842,28,"[111, 111, 109, 106, 106, 106, 106, 96, 96, 93, 93, 109, 106, 109, 106, 106, 109, 109, 109, 109, 109, 109, 111, 114, 116, 116, 119, 121]"
1,0,39,20230219,10:15:18,177052,3,"[226, 226, 231]"
-1,0,6,20230219,10:25:59,190521,4,"[154, 157, 157, 162]"
-1,0,9,20230219,10:42:53,211841,7,"[182, 177, 180, 177, 177, 177, 185]"
1,0,30,20230219,10:47:30,217678,24,"[195, 185, 185, 187, 187, 190, 190, 193, 193, 193, 195, 198, 198, 200, 208, 360, 353, 254, 248, 246, 243, 248, 246, 251]"
1,0,47,20230219,10:48:52,219405,27,"[566, 566, 236, 233, 213, 101, 220, 223, 223, 220, 218, 208, 218, 215, 218, 215, 218, 218, 218, 218, 73, 215, 218, 218, 220, 226, 223]"
-1,0,7,20230219,10:50:55,221974,4,"[535, 436, 172, 177]"
-1,0,7,20230219,10:53:03,224677,1,[363]
-1,0,5,20230219,10:57:10,229890,4,"[243, 246, 246, 251]"
-1,0,6,20230219,11:00:23,233952,4,"[243, 231, 104, 99]"
-1,0,7,20230219,11:00:27,234010,4,"[205, 210, 208, 210]"
-1,0,5,20230219,11:02:05,236088,12,"[551, 419, 309, 215, 215, 177, 144, 304, 220, 106, 261, 114]"
-1,0,8,20230219,11:02:16,236312,5,"[236, 185, 185, 187, 294]"
-1,0,5,20230219,11:03:02,237285,6,"[238, 215, 215, 213, 215, 228]"
-1,0,5,20230219,11:05:31,240443,4,"[177, 177, 177, 180]"
-1,0,7,20230219,11:08:38,244374,1,[386]
-1,0,8,20230219,11:10:07,246239,5,"[266, 254, 254, 251, 261]"
-1,0,7,20230219,11:10:08,246276,12,"[279, 226, 106, 134, 134, 248, 259, 266, 243, 228, 246, 274]"
-1,0,5,20230219,11:12:05,248732,12,"[210, 187, 187, 187, 187, 185, 185, 236, 193, 40, 193, 193]"
-1,0,5,20230219,11:16:14,253965,5,"[226, 218, 220, 220, 241]"
-1,0,6,20230219,11:16:16,254005,4,"[218, 193, 195, 193]"
-1,0,7,20230219,11:20:18,259112,7,"[226, 213, 213, 215, 218, 231, 241]"
-1,0,6,20230219,11:21:52,261106,6,"[226, 218, 218, 218, 218, 233]"
-1,0,7,20230219,11:27:02,267625,7,"[548, 358, 254, 248, 248, 251, 264]"
-1,0,5,20230219,11:27:35,268332,6,"[251, 251, 251, 246, 246, 254]"
-1,0,6,20230219,11:30:00,271374,6,"[203, 195, 195, 195, 195, 208]"
-1,0,8,20230219,11:32:21,274367,5,"[251, 231, 231, 231, 238]"
-1,0,6,20230219,11:32:39,274722,4,"[256, 256, 256, 261]"
-1,0,7,20230219,11:32:42,274801,1,[358]
1,0,38,20230219,11:33:27,275745,9,"[238, 236, 238, 243, 238, 236, 238, 236, 238]"
-1,0,4,20230219,11:40:23,284513,2,"[548, 548]"
-1,0,6,20230219,12:43:45,364486,4,"[444, 160, 160, 162]"
1,0,34,20230219,12:44:26,365361,13,"[215, 208, 203, 200, 200, 187, 198, 198, 195, 195, 198, 198, 200]"
-1,0,7,20230219,12:59:43,384699,8,"[495, 485, 482, 480, 482, 480, 490, 490]"
1,0,31,20230219,12:59:48,384806,22,"[187, 170, 459, 160, 157, 152, 152, 139, 139, 149, 147, 147, 71, 147, 147, 147, 147, 147, 147, 147, 149, 154]"
-1,0,8,20230219,13:00:10,385269,3,"[426, 355, 429]"
-1,0,7,20230219,13:00:12,385303,5,"[441, 439, 439, 444, 469]"
1,0,46,20230219,13:00:18,385439,18,"[358, 71, 223, 40, 203, 195, 187, 187, 198, 195, 195, 195, 193, 198, 208, 482, 60, 182]"
-1,0,7,20230219,13:00:29,385676,5,"[459, 444, 441, 439, 441]"
-1,0,7,20230219,13:00:33,385772,7,"[429, 408, 408, 411, 408, 411, 439]"
-1,0,4,20230219,13:20:35,411269,8,"[459, 457, 457, 459, 457, 469, 485, 426]"
-1,0,6,20230219,13:20:36,411289,1,[436]
-1,0,6,20230219,13:20:42,411424,0,[]
-1,0,6,20230219,13:20:44,411472,6,"[546, 543, 543, 546, 546, 548]"
-1,0,7,20230305,07:20:27,40467,9,"[205, 157, 157, 162, 162, 162, 160, 165, 172]"
-1,0,8,20230305,07:23:53,44812,4,"[368, 358, 355, 368]"
-1,0,6,20230305,07:26:59,48699,4,"[274, 256, 259, 279]"
1,0,41,20230305,07:27:35,49458,12,"[373, 347, 345, 350, 345, 345, 347, 347, 363, 363, 378, 398]"
-1,0,8,20230305,07:28:51,51068,3,"[337, 332, 335]"
-1,0,7,20230305,07:33:55,57443,3,"[332, 317, 314]"
-1,0,7,20230305,07:35:10,59005,3,"[327, 327, 332]"
-1,0,8,20230305,07:37:06,61439,3,"[264, 330, 332]"
-1,0,5,20230305,07:40:29,65712,10,"[386, 370, 360, 345, 345, 345, 347, 347, 353, 370]"
-1,0,6,20230305,07:41:13,66640,7,"[322, 320, 322, 431, 330, 320, 350]"
-1,0,6,20230305,07:43:24,69388,9,"[337, 335, 335, 337, 340, 340, 187, 353, 375]"
-1,0,7,20230305,07:51:49,80011,6,"[233, 231, 233, 233, 233, 256]"
-1,0,5,20230305,08:07:42,100044,4,"[228, 223, 228, 226]"
-1,0,8,20230305,08:11:03,104291,3,"[495, 485, 487]"
-1,0,7,20230305,08:26:53,124262,5,"[248, 215, 215, 218, 218]"
-1,0,6,20230305,08:27:20,124813,3,"[208, 205, 210]"
-1,0,6,20230305,08:33:05,132078,4,"[205, 195, 198, 198]"
-1,0,6,20230305,08:39:50,140592,5,"[223, 205, 208, 205, 218]"
1,0,43,20230305,08:40:42,141690,10,"[223, 226, 223, 223, 223, 223, 226, 226, 231, 241]"
1,0,45,20230305,08:41:52,143174,22,"[304, 299, 299, 297, 297, 297, 299, 299, 297, 297, 297, 294, 299, 299, 299, 297, 299, 299, 309, 312, 317, 337]"
-1,0,8,20230305,08:42:37,144103,5,"[243, 241, 241, 241, 246]"
-1,0,7,20230305,08:43:00,144583,5,"[195, 190, 187, 193, 208]"
-1,0,5,20230305,08:44:28,146439,6,"[284, 259, 246, 256, 256, 264]"
-1,0,6,20230305,08:47:04,149722,4,"[271, 259, 261, 261]"
-1,0,8,20230305,09:01:38,168120,7,"[208, 271, 256, 256, 256, 340, 251]"
1,0,46,20230305,09:04:44,172014,14,"[246, 243, 243, 243, 243, 241, 246, 256, 251, 248, 246, 246, 248, 256]"
-1,0,8,20230305,09:07:40,175715,5,"[241, 238, 238, 243, 246]"
-1,0,7,20230305,09:08:54,177291,4,"[378, 154, 302, 307]"
1,0,44,20230305,09:14:31,184382,18,"[556, 276, 261, 185, 73, 251, 251, 254, 254, 254, 251, 251, 251, 251, 254, 259, 403, 205]"
1,0,49,20230305,09:19:38,190847,14,"[231, 223, 231, 220, 218, 218, 215, 215, 215, 213, 213, 215, 223, 238]"
-1,0,8,20230305,09:22:13,194106,7,"[256, 251, 246, 246, 243, 243, 248]"
-1,0,7,20230305,09:25:23,198133,6,"[205, 208, 208, 208, 208, 226]"
-1,0,7,20230305,09:27:19,200558,7,"[289, 274, 261, 274, 279, 276, 281]"
1,0,44,20230305,09:31:49,206257,10,"[167, 165, 165, 165, 160, 172, 172, 175, 177, 180]"
-1,0,6,20230305,09:32:32,207169,4,"[205, 205, 205, 210]"
1,0,38,20230305,09:37:42,213676,10,"[205, 200, 203, 203, 203, 203, 205, 208, 213, 220]"
1,0,36,20230305,09:40:05,216672,9,"[190, 182, 172, 165, 170, 170, 170, 170, 182]"
-1,0,8,20230305,09:42:19,219510,5,"[220, 218, 215, 215, 226]"
1,0,37,20230305,09:44:18,222014,7,"[261, 261, 259, 256, 256, 256, 261]"
-1,0,6,20230305,09:45:18,223290,7,"[203, 200, 200, 200, 215, 332, 370]"
-1,0,6,20230305,09:45:22,223378,8,"[236, 228, 228, 228, 228, 307, 243, 238]"
1,0,42,20230305,09:47:30,226038,7,"[299, 289, 281, 287, 287, 309, 294]"
1,0,36,20230305,09:52:06,231846,7,"[287, 276, 271, 274, 274, 274, 294]"
-1,0,7,20230305,09:53:09,233178,4,"[317, 317, 317, 320]"
-1,0,8,20230305,09:59:32,241264,7,"[172, 147, 147, 91, 147, 147, 167]"
-1,0,6,20230305,10:00:58,243059,6,"[147, 132, 129, 129, 132, 152]"
-1,0,7,20230305,10:04:04,246986,13,"[381, 190, 190, 190, 193, 297, 254, 203, 198, 193, 193, 185, 210]"
-1,0,6,20230305,10:12:39,257787,4,"[137, 127, 132, 132]"
-1,0,8,20230305,10:30:05,279837,7,"[167, 139, 139, 139, 137, 139, 144]"
1,0,37,20230305,10:43:01,296198,11,"[200, 190, 185, 187, 187, 187, 190, 190, 190, 195, 205]"
-1,0,7,20230305,10:47:55,302328,6,"[401, 388, 391, 391, 391, 398]"
-1,0,5,20230305,10:49:01,303720,1,[388]
-1,0,8,20230305,10:49:51,304757,3,"[279, 279, 279]"
-1,0,7,20230305,10:55:17,311635,6,"[373, 347, 347, 347, 350, 350]"
1,0,42,20230305,10:57:04,313900,27,"[297, 289, 289, 279, 274, 281, 271, 271, 274, 274, 274, 276, 276, 276, 276, 276, 274, 256, 281, 281, 281, 284, 287, 289, 289, 294, 386]"
-1,0,6,20230305,10:57:29,314407,2,"[495, 327]"
-1,0,6,20230305,11:21:33,344837,1,[162]
-1,0,9,20230305,11:23:31,347299,9,"[154, 149, 154, 81, 160, 162, 165, 167, 177]"
1,0,37,20230305,11:27:37,352490,34,"[96, 165, 162, 160, 157, 154, 154, 154, 152, 149, 149, 152, 154, 154, 157, 160, 162, 162, 162, 165, 165, 162, 162, 157, 160, 157, 154, 154, 154, 154, 157, 162, 165, 170]"
1,0,39,20230305,11:28:11,353201,3,"[485, 355, 182]"
1,0,41,20230305,11:48:40,379056,8,"[355, 360, 365, 274, 464, 459, 381, 314]"
-1,0,7,20230305,12:00:11,393622,9,"[327, 312, 309, 309, 309, 309, 309, 314, 330]"
1,0,40,20230305,12:02:01,395941,12,"[241, 231, 231, 231, 231, 231, 231, 231, 236, 233, 238, 248]"
1,0,41,20230305,12:07:34,402950,8,"[167, 165, 165, 167, 167, 167, 167, 462]"
-1,0,6,20230305,12:09:00,404774,18,"[307, 180, 104, 48, 40, 119, 160, 309, 309, 307, 304, 307, 304, 312, 312, 312, 317, 317]"
-1,0,6,20230305,12:09:03,404832,2,"[335, 332]"
-1,0,5,20230305,12:09:07,404902,7,"[558, 543, 546, 546, 548, 551, 556]"
1,0,38,20230305,12:09:08,404925,31,"[210, 208, 208, 208, 208, 208, 210, 208, 208, 208, 208, 208, 205, 205, 208, 208, 208, 208, 213, 210, 210, 213, 208, 208, 205, 210, 208, 208, 208, 210, 210]"
1,0,47,20230305,12:09:15,405081,8,"[210, 210, 210, 210, 213, 215, 220, 251]"
-1,0,9,20230305,12:09:59,406004,4,"[393, 320, 322, 325]"
-1,0,6,20230305,12:10:55,407186,9,"[508, 327, 327, 325, 365, 518, 431, 431, 378]"
-1,0,7,20230305,12:12:03,408625,4,"[342, 342, 342, 347]"
1,0,43,20230305,12:18:47,417143,20,"[154, 147, 139, 139, 134, 132, 132, 132, 127, 127, 127, 124, 124, 124, 124, 121, 119, 124, 127, 132]"
-1,0,6,20230305,12:32:59,435033,9,"[535, 132, 116, 104, 114, 114, 116, 129, 459]"
1,0,44,20230305,12:36:41,439712,7,"[175, 175, 172, 172, 172, 175, 182]"
1,0,32,20230305,12:36:47,439849,11,"[137, 124, 127, 124, 132, 134, 134, 137, 149, 149, 167]"
1,0,29,20230305,12:46:33,452208,13,"[165, 162, 162, 162, 167, 167, 167, 170, 170, 170, 170, 177, 190]"
-1,0,6,20230305,12:48:43,454941,7,"[551, 177, 147, 66, 147, 342, 360]"
-1,0,7,20230305,12:50:39,457381,5,"[233, 223, 223, 223, 228]"
-1,0,6,20230305,12:51:42,458676,4,"[160, 160, 162, 167]"
1,0,41,20230305,12:55:21,463280,10,"[281, 271, 274, 271, 274, 274, 276, 281, 304, 304]"
-1,0,6,20230305,12:56:08,464255,3,"[386, 256, 254]"
-1,0,6,20230305,12:56:54,465245,5,"[317, 276, 279, 279, 279]"
-1,0,6,20230305,12:57:42,466230,4,"[279, 264, 281, 269]"
-1,0,6,20230305,12:59:48,468885,1,[553]
-1,0,6,20230305,12:59:53,468997,3,"[276, 279, 274]"
-1,0,6,20230305,13:00:05,469236,8,"[500, 474, 416, 347, 279, 281, 281, 530]"
-1,0,6,20230305,13:05:33,476127,4,"[142, 129, 129, 132]"
-1,0,6,20230305,13:09:18,480879,3,"[162, 162, 162]"
1,0,34,20230305,13:11:03,483094,12,"[213, 264, 195, 195, 195, 195, 195, 195, 198, 200, 205, 213]"
1,0,29,20230305,13:20:43,495363,14,"[502, 370, 381, 340, 254, 233, 233, 193, 294, 266, 297, 134, 38, 53]"
-1,0,6,20230305,13:23:03,498303,5,"[228, 226, 226, 231, 231]"
-1,0,6,20230305,13:26:52,503118,5,"[266, 261, 264, 264, 462]"
-1,0,6,20230305,13:26:59,503272,4,"[269, 251, 248, 248]"
-1,0,6,20230305,13:29:33,506515,5,"[309, 284, 281, 284, 292]"
-1,0,4,20230305,13:32:14,509860,8,"[462, 459, 462, 462, 462, 462, 469, 482]"
-1,0,5,20230305,13:32:22,510041,1,[327]
-1,0,6,20230305,13:32:23,510059,1,[381]
-1,0,5,20230305,13:32:59,510834,1,[548]
-1,0,4,20230305,13:33:35,511593,15,"[228, 218, 210, 205, 203, 200, 198, 198, 198, 198, 195, 198, 200, 200, 205]"
-1,0,6,20230305,13:37:07,516068,7,"[452, 444, 447, 447, 447, 452, 457]"
-1,0,6,20230305,13:37:39,516743,5,"[396, 386, 386, 391, 226]"
-1,0,6,20230305,13:37:42,516808,4,"[370, 358, 358, 355]"
1,0,37,20230305,13:37:45,516853,11,"[213, 213, 213, 213, 215, 215, 218, 220, 226, 236, 254]"
-1,0,5,20230305,13:38:10,517396,6,"[429, 398, 398, 393, 317, 411]"
-1,0,7,20230305,13:38:17,517527,8,"[386, 381, 388, 383, 381, 383, 398, 421]"
1,0,13,20230305,13:38:32,517847,11,"[370, 276, 259, 256, 254, 254, 254, 254, 251, 254, 264]"
1,0,22,20230305,13:38:34,517880,8,"[533, 231, 226, 226, 228, 228, 228, 238]"
-1,0,5,20230305,13:38:40,518018,3,"[365, 360, 363]"
-1,0,6,20230305,13:40:01,519707,3,"[294, 289, 289]"
1,0,34,20230305,13:40:22,520144,9,"[256, 241, 243, 228, 231, 231, 231, 233, 246]"
1,0,33,20230305,13:40:37,520474,8,"[276, 248, 246, 238, 243, 243, 241, 248]"
-1,0,7,20230305,13:40:50,520739,3,"[355, 360, 386]"
-1,0,5,20230305,13:41:01,520982,4,"[309, 292, 292, 297]"
-1,0,5,20230305,13:41:55,522107,3,"[378, 373, 373]"
-1,0,5,20230305,13:42:25,522734,4,"[401, 396, 396, 401]"
-1,0,5,20230305,13:42:27,522783,4,"[419, 406, 406, 411]"
-1,0,5,20230305,13:42:37,523010,4,"[350, 345, 345, 353]"
1,0,32,20230305,13:42:44,523162,13,"[279, 276, 276, 276, 276, 276, 279, 279, 281, 281, 281, 284, 284]"
1,0,30,20230305,13:43:01,523500,17,"[223, 220, 218, 218, 218, 218, 218, 218, 218, 215, 215, 215, 215, 215, 215, 223, 238]"
1,0,29,20230305,13:43:04,523559,12,"[292, 289, 281, 281, 281, 281, 281, 281, 279, 309, 287, 289]"
1,0,24,20230305,13:43:42,524372,7,"[292, 254, 246, 271, 271, 269, 274]"
1,0,27,20230305,13:43:44,524427,8,"[190, 190, 180, 177, 175, 175, 177, 200]"
-1,0,7,20230305,13:44:16,525101,4,"[368, 368, 363, 373]"
-1,0,5,20230305,13:44:44,525687,5,"[386, 370, 370, 370, 373]"
-1,0,5,20230305,13:44:48,525774,4,"[398, 396, 393, 393]"
1,0,21,20230305,13:44:53,525877,13,"[304, 294, 289, 287, 284, 284, 284, 284, 284, 284, 287, 287, 294]"
-1,0,5,20230305,13:45:08,526188,5,"[383, 383, 373, 370, 378]"
-1,0,4,20230305,13:45:19,526415,4,"[396, 370, 370, 370]"
-1,0,4,20230305,13:45:20,526435,3,"[358, 355, 363]"
-1,0,6,20230305,13:45:25,526543,4,"[370, 370, 370, 386]"
-1,0,5,20230305,13:45:30,526627,3,"[368, 368, 365]"
-1,0,6,20230305,13:46:00,527273,3,"[398, 396, 403]"
